id,rhy_number,species_id,amount,official_harvest,permit_number,point,point_of_time,latitude,longitude,created_at,id-2,gender,age,weight_estimated,fitness_class,antlers_type,antlers_width,antlers_points_left,antlers_points_right,not_edible,harvest_id,weight,weight_measured,antler_points_left,antler_points_right
1370056,274,47282,1,TRUE,NULL,NULL,2022-05-22,7166617,341743,2022-09-13 11:36:45.739896+03,36623405,MALE,YOUNG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1370056,28,NULL,NULL,NULL
1369813,256,47282,1,TRUE,NULL,NULL,2022-05-22,7272970,412581,2022-09-13 11:36:45.739896+03,36623230,MALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1369813,180,NULL,NULL,NULL
1370055,274,47282,1,TRUE,NULL,NULL,2022-05-22,7166219,343140,2022-09-13 11:36:45.739896+03,36623337,FEMALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1370055,100,NULL,NULL,NULL
1370057,274,47282,1,TRUE,NULL,NULL,2022-05-22,7161634,337778,2022-09-13 11:36:45.739896+03,36623406,MALE,YOUNG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1370057,30,NULL,NULL,NULL
1369815,627,47282,1,TRUE,NULL,NULL,2022-05-22,6670204,459194,2022-09-13 11:36:45.739896+03,36623352,UNKNOWN,YOUNG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1369815,NULL,NULL,NULL,NULL
1370033,632,47282,1,TRUE,NULL,NULL,2022-05-23,6630491,261879,2022-09-13 11:36:45.739896+03,36623326,MALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1370033,55,NULL,NULL,NULL
1370001,632,47282,1,TRUE,NULL,NULL,2022-05-23,6631409,266658,2022-09-13 11:36:45.739896+03,36623302,MALE,UNKNOWN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1370001,55,NULL,NULL,NULL
1370002,632,47282,1,TRUE,NULL,NULL,2022-05-23,6631431,266674,2022-09-13 11:36:45.739896+03,36623303,FEMALE,UNKNOWN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1370002,55,NULL,NULL,NULL
1370218,632,47282,1,TRUE,NULL,NULL,2022-05-23,6630627,261930,2022-09-13 11:36:45.739896+03,36623497,UNKNOWN,UNKNOWN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1370218,NULL,NULL,NULL,NULL
1370217,632,47282,1,TRUE,NULL,NULL,2022-05-23,6630563,261918,2022-09-13 11:36:45.739896+03,36623496,MALE,YOUNG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1370217,30,NULL,NULL,NULL
1370274,274,47282,1,TRUE,NULL,NULL,2022-05-24,7177313,354804,2022-09-13 11:36:45.739896+03,36623543,FEMALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1370274,70,NULL,NULL,NULL
1370220,632,47282,1,TRUE,NULL,NULL,2022-05-24,6630479,261876,2022-09-13 11:36:45.739896+03,36623434,MALE,YOUNG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1370220,25,NULL,NULL,NULL
1370943,274,47282,1,TRUE,NULL,NULL,2022-05-24,7172874,352029,2022-09-13 11:36:45.739896+03,36623688,FEMALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1370943,180,NULL,NULL,NULL
1370945,274,47282,1,TRUE,NULL,NULL,2022-05-24,7174423,350984,2022-09-13 11:36:45.739896+03,36623689,FEMALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1370945,180,NULL,NULL,NULL
1370944,274,47282,1,TRUE,NULL,NULL,2022-05-24,7173527,352431,2022-09-13 11:36:45.739896+03,36623703,FEMALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1370944,180,NULL,NULL,NULL
1370946,274,47282,1,TRUE,NULL,NULL,2022-05-24,7171725,353159,2022-09-13 11:36:45.739896+03,36623713,FEMALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1370946,180,NULL,NULL,NULL
1370282,274,47282,1,TRUE,NULL,NULL,2022-05-24,7173500,353932,2022-09-13 11:36:45.739896+03,36623549,FEMALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1370282,120,NULL,NULL,NULL
1370275,274,47282,1,TRUE,NULL,NULL,2022-05-24,7175083,354424,2022-09-13 11:36:45.739896+03,36623544,MALE,UNKNOWN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1370275,100,NULL,NULL,NULL
1370276,274,47282,1,TRUE,NULL,NULL,2022-05-24,7181603,357938,2022-09-13 11:36:45.739896+03,36623545,FEMALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1370276,120,NULL,NULL,NULL
1370277,274,47282,1,TRUE,NULL,NULL,2022-05-24,7174895,352475,2022-09-13 11:36:45.739896+03,36623546,MALE,YOUNG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1370277,35,NULL,NULL,NULL
1370279,274,47282,1,TRUE,NULL,NULL,2022-05-24,7172257,353221,2022-09-13 11:36:45.739896+03,36623547,MALE,YOUNG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1370279,35,NULL,NULL,NULL
1370280,274,47282,1,TRUE,NULL,NULL,2022-05-24,7170233,345890,2022-09-13 11:36:45.739896+03,36623548,FEMALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1370280,120,NULL,NULL,NULL
1370284,274,47282,1,TRUE,NULL,NULL,2022-05-24,7181043,357715,2022-09-13 11:36:45.739896+03,36623550,FEMALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1370284,100,NULL,NULL,NULL
1370285,274,47282,1,TRUE,NULL,NULL,2022-05-24,7168409,351421,2022-09-13 11:36:45.739896+03,36623551,FEMALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1370285,100,NULL,NULL,NULL
1370286,274,47282,1,TRUE,NULL,NULL,2022-05-24,7169583,354838,2022-09-13 11:36:45.739896+03,36623552,FEMALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1370286,120,NULL,NULL,NULL
1370287,274,47282,1,TRUE,NULL,NULL,2022-05-24,7163985,345642,2022-09-13 11:36:45.739896+03,36623553,FEMALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1370287,110,NULL,NULL,NULL
1370942,274,47282,1,TRUE,NULL,NULL,2022-05-24,7174482,354170,2022-09-13 11:36:45.739896+03,36624021,FEMALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1370942,180,NULL,NULL,NULL
1370288,274,47282,1,TRUE,NULL,NULL,2022-05-25,7164948,344608,2022-09-13 11:36:45.739896+03,36623554,FEMALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1370288,120,NULL,NULL,NULL
1370347,504,47282,1,TRUE,NULL,NULL,2022-05-25,7045892,249528,2022-09-13 11:36:45.739896+03,36623498,FEMALE,UNKNOWN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1370347,30,NULL,NULL,NULL
1370345,504,47282,1,TRUE,NULL,NULL,2022-05-25,7046272,249158,2022-09-13 11:36:45.739896+03,36623508,MALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1370345,42,NULL,NULL,NULL
1370190,157,47282,1,TRUE,NULL,NULL,2022-05-25,6674360,495815,2022-09-13 11:36:45.739896+03,36623472,MALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1370190,50,NULL,NULL,NULL
1370250,274,47282,1,TRUE,NULL,NULL,2022-05-25,7172263,352238,2022-09-13 11:36:45.739896+03,36623450,FEMALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1370250,70,NULL,NULL,NULL
1370499,274,47282,1,TRUE,NULL,NULL,2022-05-25,7181944,357915,2022-09-13 11:36:45.739896+03,36623643,FEMALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1370499,120,NULL,NULL,NULL
1370501,274,47282,1,TRUE,NULL,NULL,2022-05-26,7191574,357883,2022-09-13 11:36:45.739896+03,36623645,FEMALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1370501,100,NULL,NULL,NULL
1370507,274,47282,1,TRUE,NULL,NULL,2022-05-26,7192004,357981,2022-09-13 11:36:45.739896+03,36623650,FEMALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1370507,120,NULL,NULL,NULL
1370505,274,47282,1,TRUE,NULL,NULL,2022-05-26,7191582,357873,2022-09-13 11:36:45.739896+03,36623649,FEMALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1370505,120,NULL,NULL,NULL
1370504,274,47282,1,TRUE,NULL,NULL,2022-05-26,7191582,357868,2022-09-13 11:36:45.739896+03,36623648,FEMALE,UNKNOWN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1370504,120,NULL,NULL,NULL
1370503,274,47282,1,TRUE,NULL,NULL,2022-05-26,7191587,357865,2022-09-13 11:36:45.739896+03,36623647,FEMALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1370503,130,NULL,NULL,NULL
1370598,667,47282,1,TRUE,NULL,NULL,2022-05-26,6750459,172787,2022-09-13 11:36:45.739896+03,36623995,MALE,YOUNG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1370598,35,NULL,NULL,NULL
1371102,274,47282,1,TRUE,NULL,NULL,2022-05-26,7161943,354138,2022-09-13 11:36:45.739896+03,36623856,FEMALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1371102,107,NULL,NULL,NULL
1371101,274,47282,1,TRUE,NULL,NULL,2022-05-26,7161175,350395,2022-09-13 11:36:45.739896+03,36623837,FEMALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1371101,108,NULL,NULL,NULL
1370854,258,47282,1,TRUE,NULL,NULL,2022-05-27,7135331,331377,2022-09-13 11:36:45.739896+03,36623933,MALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1370854,170,NULL,NULL,NULL
1370853,258,47282,1,TRUE,NULL,NULL,2022-05-27,7135102,333079,2022-09-13 11:36:45.739896+03,36623915,FEMALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1370853,50,NULL,NULL,NULL
1370502,274,47282,1,TRUE,NULL,NULL,2022-05-27,7191586,357841,2022-09-13 11:36:45.739896+03,36623646,FEMALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1370502,120,NULL,NULL,NULL
1370497,274,47282,1,TRUE,NULL,NULL,2022-05-27,7181194,358184,2022-09-13 11:36:45.739896+03,36623642,FEMALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1370497,130,NULL,NULL,NULL
1370567,602,47282,1,TRUE,NULL,NULL,2022-05-27,6656861,381190,2022-09-13 11:36:45.739896+03,36624217,MALE,YOUNG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1370567,35,NULL,NULL,NULL
1370500,274,47282,1,TRUE,NULL,NULL,2022-05-27,7182608,357702,2022-09-13 11:36:45.739896+03,36623644,FEMALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1370500,120,NULL,NULL,NULL
1370668,274,47282,1,TRUE,NULL,NULL,2022-05-28,7165144,344877,2022-09-13 11:36:45.739896+03,36623724,FEMALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1370668,120,NULL,NULL,NULL
1370667,274,47282,1,TRUE,NULL,NULL,2022-05-28,7175348,358748,2022-09-13 11:36:45.739896+03,36623723,FEMALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1370667,120,NULL,NULL,NULL
1370891,215,47282,1,TRUE,NULL,NULL,2022-05-28,7251901,374532,2022-09-13 11:36:45.739896+03,36623880,MALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1370891,70,NULL,NULL,NULL
1370947,274,47282,1,TRUE,NULL,NULL,2022-05-28,7161202,360124,2022-09-13 11:36:45.739896+03,36623729,MALE,YOUNG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1370947,30,NULL,NULL,NULL
1370857,274,47282,1,TRUE,NULL,NULL,2022-05-28,7175050,358223,2022-09-13 11:36:45.739896+03,36623998,FEMALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1370857,150,NULL,NULL,NULL
1370856,274,47282,1,TRUE,NULL,NULL,2022-05-28,7174343,355740,2022-09-13 11:36:45.739896+03,36623975,FEMALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1370856,150,NULL,NULL,NULL
1370779,274,47282,1,TRUE,NULL,NULL,2022-05-29,7185632,362436,2022-09-13 11:36:45.739896+03,36623768,FEMALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1370779,100,NULL,NULL,NULL
1370861,274,47282,1,TRUE,NULL,NULL,2022-05-29,7156403,330287,2022-09-13 11:36:45.739896+03,36623711,FEMALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1370861,70,NULL,NULL,NULL
1370790,274,47282,1,TRUE,NULL,NULL,2022-05-29,7182934,358652,2022-09-13 11:36:45.739896+03,36623778,FEMALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1370790,120,NULL,NULL,NULL
1370759,276,47282,1,TRUE,NULL,NULL,2022-05-29,7192846,365182,2022-09-13 11:36:45.739896+03,36623952,FEMALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1370759,120,NULL,NULL,NULL
1370839,632,47282,1,TRUE,NULL,NULL,2022-05-29,6638890,320359,2022-09-13 11:36:45.739896+03,36624015,FEMALE,YOUNG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1370839,40,NULL,NULL,NULL
1370858,274,47282,1,TRUE,NULL,NULL,2022-05-29,7175223,360034,2022-09-13 11:36:45.739896+03,36624016,FEMALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1370858,130,NULL,NULL,NULL
1370842,632,47282,1,TRUE,NULL,NULL,2022-05-29,6629522,296886,2022-09-13 11:36:45.739896+03,36623728,MALE,YOUNG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1370842,25,NULL,NULL,NULL
1370860,274,47282,1,TRUE,NULL,NULL,2022-05-29,7161281,334168,2022-09-13 11:36:45.739896+03,36623701,MALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1370860,80,NULL,NULL,NULL
1370843,632,47282,1,TRUE,NULL,NULL,2022-05-29,6630340,298785,2022-09-13 11:36:45.739896+03,36623748,FEMALE,YOUNG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1370843,25,NULL,NULL,NULL
1371262,632,47282,1,TRUE,NULL,NULL,2022-05-30,6630359,298800,2022-09-13 11:36:45.739896+03,36623928,MALE,YOUNG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1371262,26,NULL,NULL,NULL
1371263,632,47282,1,TRUE,NULL,NULL,2022-05-30,6630378,298759,2022-09-13 11:36:45.739896+03,36624039,FEMALE,YOUNG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1371263,25,NULL,NULL,NULL
1371009,632,47282,1,TRUE,NULL,NULL,2022-05-30,6630492,287613,2022-09-13 11:36:45.739896+03,36623705,MALE,YOUNG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1371009,45,NULL,NULL,NULL
1371038,632,47282,1,TRUE,NULL,NULL,2022-05-30,6632330,287723,2022-09-13 11:36:45.739896+03,36623754,MALE,YOUNG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1371038,40,NULL,NULL,NULL
1371039,632,47282,1,TRUE,NULL,NULL,2022-05-30,6632347,287694,2022-09-13 11:36:45.739896+03,36623772,MALE,YOUNG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1371039,40,NULL,NULL,NULL
1371040,632,47282,1,TRUE,NULL,NULL,2022-05-30,6630509,287602,2022-09-13 11:36:45.739896+03,36623800,FEMALE,YOUNG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1371040,40,NULL,NULL,NULL
1371041,632,47282,1,TRUE,NULL,NULL,2022-05-30,6630512,287632,2022-09-13 11:36:45.739896+03,36623834,MALE,YOUNG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1371041,40,NULL,NULL,NULL
1371042,632,47282,1,TRUE,NULL,NULL,2022-05-30,6632955,292691,2022-09-13 11:36:45.739896+03,36623850,FEMALE,YOUNG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1371042,40,NULL,NULL,NULL
1371043,632,47282,1,TRUE,NULL,NULL,2022-05-30,6632949,292696,2022-09-13 11:36:45.739896+03,36623870,MALE,YOUNG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1371043,40,NULL,NULL,NULL
1371031,655,47282,1,TRUE,NULL,NULL,2022-05-30,6785134,186488,2022-09-13 11:36:45.739896+03,36623962,MALE,YOUNG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1371031,40,NULL,NULL,NULL
1371060,602,47282,1,TRUE,NULL,NULL,2022-05-30,6656755,380313,2022-09-13 11:36:45.739896+03,36623871,FEMALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1371060,45,NULL,NULL,NULL
1370971,632,47282,1,TRUE,NULL,NULL,2022-05-30,6632934,292650,2022-09-13 11:36:45.739896+03,36623797,FEMALE,YOUNG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1370971,45,NULL,NULL,NULL
1371075,274,47282,1,TRUE,NULL,NULL,2022-05-31,7172099,347125,2022-09-13 11:36:45.739896+03,36624008,MALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1371075,120,NULL,NULL,NULL
1371074,274,47282,1,TRUE,NULL,NULL,2022-05-31,7172160,347093,2022-09-13 11:36:45.739896+03,36623983,MALE,UNKNOWN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1371074,150,NULL,NULL,NULL
1371257,632,47282,1,TRUE,NULL,NULL,2022-05-31,6630381,298757,2022-09-13 11:36:45.739896+03,36623761,MALE,YOUNG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1371257,20,NULL,NULL,NULL
1371103,274,47282,1,TRUE,NULL,NULL,2022-05-31,7153646,350982,2022-09-13 11:36:45.739896+03,36623872,MALE,YOUNG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1371103,30,NULL,NULL,NULL
1371036,652,47282,1,TRUE,NULL,NULL,2022-05-31,6777824,187362,2022-09-13 11:36:45.739896+03,36623951,MALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1371036,60,NULL,NULL,NULL
1371037,652,47282,1,TRUE,NULL,NULL,2022-05-31,6777854,187321,2022-09-13 11:36:45.739896+03,36623733,MALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1371037,70,NULL,NULL,NULL
1371205,274,47282,1,TRUE,NULL,NULL,2022-06-01,7172934,352834,2022-09-13 11:36:45.739896+03,36617617,FEMALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1371205,120,NULL,NULL,NULL
1371204,274,47282,1,TRUE,NULL,NULL,2022-06-01,7173947,351570,2022-09-13 11:36:45.739896+03,36617615,FEMALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1371204,140,NULL,NULL,NULL
1371203,274,47282,1,TRUE,NULL,NULL,2022-06-01,7174167,351369,2022-09-13 11:36:45.739896+03,36617666,MALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1371203,180,NULL,NULL,NULL
1371283,274,47282,1,TRUE,NULL,NULL,2022-06-02,7175525,349494,2022-09-13 11:36:45.739896+03,36617713,MALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1371283,60,NULL,NULL,NULL
1371284,274,47282,1,TRUE,NULL,NULL,2022-06-02,7177742,349735,2022-09-13 11:36:45.739896+03,36617724,MALE,YOUNG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1371284,30,NULL,NULL,NULL
1373301,652,47282,1,TRUE,NULL,NULL,2022-06-02,6767231,177566,2022-09-13 11:36:45.739896+03,36618912,FEMALE,YOUNG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1373301,35,NULL,NULL,NULL
1373302,652,47282,1,TRUE,NULL,NULL,2022-06-02,6774335,178746,2022-09-13 11:36:45.739896+03,36618797,MALE,YOUNG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1373302,35,NULL,NULL,NULL
1371483,653,47282,1,TRUE,NULL,NULL,2022-06-04,6635506,222703,2022-09-13 11:36:45.739896+03,36617786,MALE,YOUNG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1371483,30,NULL,NULL,NULL
1371484,653,47282,1,TRUE,NULL,NULL,2022-06-04,6635758,223982,2022-09-13 11:36:45.739896+03,36617857,MALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1371484,80,NULL,NULL,NULL
1373066,632,47282,1,TRUE,NULL,NULL,2022-06-05,6638876,320401,2022-09-13 11:36:45.739896+03,36618906,MALE,YOUNG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1373066,45,NULL,NULL,NULL
1371466,653,47282,1,TRUE,NULL,NULL,2022-06-05,6632597,248427,2022-09-13 11:36:45.739896+03,36617783,MALE,YOUNG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1371466,40,NULL,NULL,NULL
1371477,653,47282,1,TRUE,NULL,NULL,2022-06-05,6645219,261198,2022-09-13 11:36:45.739896+03,36617825,FEMALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1371477,150,NULL,NULL,NULL
1371485,653,47282,1,TRUE,NULL,NULL,2022-06-05,6628487,242202,2022-09-13 11:36:45.739896+03,36617860,FEMALE,YOUNG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1371485,30,NULL,NULL,NULL
1372336,653,47282,1,TRUE,NULL,NULL,2022-06-05,6628501,242218,2022-09-13 11:36:45.739896+03,36618411,FEMALE,YOUNG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1372336,30,NULL,NULL,NULL
1371464,653,47282,1,TRUE,NULL,NULL,2022-06-05,6632747,248657,2022-09-13 11:36:45.739896+03,36617770,MALE,YOUNG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1371464,55,NULL,NULL,NULL
1371777,653,47282,1,TRUE,NULL,NULL,2022-06-05,6628934,242851,2022-09-13 11:36:45.739896+03,36618033,MALE,YOUNG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1371777,30,NULL,NULL,NULL
1371608,632,47282,1,TRUE,NULL,NULL,2022-06-06,6629550,296877,2022-09-13 11:36:45.739896+03,36617915,MALE,YOUNG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1371608,40,NULL,NULL,NULL
1371607,632,47282,1,TRUE,NULL,NULL,2022-06-06,6629545,296875,2022-09-13 11:36:45.739896+03,36617913,MALE,YOUNG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1371607,40,NULL,NULL,NULL
1371699,602,47282,1,TRUE,NULL,NULL,2022-06-07,6656725,380293,2022-09-13 11:36:45.739896+03,36617970,FEMALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1371699,60,NULL,NULL,NULL
1371668,625,47282,1,TRUE,NULL,NULL,2022-06-07,6655257,373064,2022-09-13 11:36:45.739896+03,36617928,UNKNOWN,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1371668,NULL,NULL,NULL,NULL
1591758,204,47282,1,TRUE,NULL,NULL,2022-06-08,7285103,383693,2023-06-21 06:34:04.808638+03,36619061,MALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1591758,140,NULL,NULL,NULL
1372125,632,47282,1,TRUE,NULL,NULL,2022-06-10,6633356,264896,2022-09-13 11:36:45.739896+03,36618265,FEMALE,YOUNG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1372125,NULL,NULL,NULL,NULL
1372108,632,47282,1,TRUE,NULL,NULL,2022-06-10,6627857,292008,2022-09-13 11:36:45.739896+03,36618261,FEMALE,UNKNOWN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1372108,40,NULL,NULL,NULL
1372159,632,47282,1,TRUE,NULL,NULL,2022-06-10,6630376,298722,2022-09-13 11:36:45.739896+03,36618282,FEMALE,YOUNG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1372159,30,NULL,NULL,NULL
1371890,620,47282,1,TRUE,NULL,NULL,2022-06-11,6656141,380102,2022-09-13 11:36:45.739896+03,36618163,MALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1371890,60,NULL,NULL,NULL
1372202,632,47282,1,TRUE,NULL,NULL,2022-06-11,6630381,298714,2022-09-13 11:36:45.739896+03,36618371,MALE,YOUNG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1372202,20,NULL,NULL,NULL
1371916,632,47282,1,TRUE,NULL,NULL,2022-06-11,6632315,287602,2022-09-13 11:36:45.739896+03,36618116,MALE,YOUNG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1371916,70,NULL,NULL,NULL
1372203,632,47282,1,TRUE,NULL,NULL,2022-06-11,6630374,298723,2022-09-13 11:36:45.739896+03,36618367,MALE,UNKNOWN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1372203,25,NULL,NULL,NULL
1371911,632,47282,1,TRUE,NULL,NULL,2022-06-11,6630595,261882,2022-09-13 11:36:45.739896+03,36618173,FEMALE,YOUNG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1371911,50,NULL,NULL,NULL
1371917,632,47282,1,TRUE,NULL,NULL,2022-06-11,6632685,286765,2022-09-13 11:36:45.739896+03,36618117,FEMALE,YOUNG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1371917,70,NULL,NULL,NULL
1371980,632,47282,1,TRUE,NULL,NULL,2022-06-11,6670653,345795,2022-09-13 11:36:45.739896+03,36618177,MALE,YOUNG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1371980,50,NULL,NULL,NULL
1372224,632,47282,1,TRUE,NULL,NULL,2022-06-12,6638885,320396,2022-09-13 11:36:45.739896+03,36618396,MALE,YOUNG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1372224,35,NULL,NULL,NULL
1372253,157,47282,1,TRUE,NULL,NULL,2022-06-14,6682511,498276,2022-09-13 11:36:45.739896+03,36618360,FEMALE,UNKNOWN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1372253,50,NULL,NULL,NULL
1373313,168,47282,1,TRUE,NULL,NULL,2022-06-15,6698399,515459,2022-09-13 11:36:45.739896+03,36618867,MALE,YOUNG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1373313,35,NULL,NULL,NULL
1372442,652,47282,1,TRUE,NULL,NULL,2022-06-17,6774985,182506,2022-09-13 11:36:45.739896+03,36618534,UNKNOWN,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1372442,NULL,NULL,NULL,NULL
1372659,625,47282,1,TRUE,NULL,NULL,2022-06-21,6654580,373662,2022-09-13 11:36:45.739896+03,36618600,FEMALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1372659,85,NULL,NULL,NULL
1372833,157,47282,1,TRUE,NULL,NULL,2022-06-21,6678415,498786,2022-09-13 11:36:45.739896+03,36618710,FEMALE,YOUNG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1372833,45,NULL,NULL,NULL
1372761,658,47282,1,TRUE,NULL,NULL,2022-06-23,6711611,222088,2022-09-13 11:36:45.739896+03,36618702,UNKNOWN,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1372761,NULL,NULL,NULL,NULL
