ti_pkoord,ti_ikoord,ti_halyks,rhy_nimi_perus,ti_tilastopaiva,ti_tilastovuosi,ti_kategoria_id,kat_kategoria,ti_luokka_id,luo_luokka,ti_laji_id,la_laji,ti_ominaisuus_id,om_ominaisuus,ti_omtark1_id,ot1_tarkenne,ti_omtark2_id,ot2_tarkenne,ti_maara,om_dimensio,ti_origin_id,ti_tuottaja,ti_aikaleima,ti_piiri_nro,ti_hakemus_vuosi,ti_hakemus_numero,ti_elain_nro,ti_osakas_id
7122016,362883,258,Kalajoki-Alavieska,02/08/2004,2004,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,4,yksilöä,LUPAHALLIN,250,19/08/2005 08:14,250,2004,234,34,20040802085664
7122016,362883,258,Kalajoki-Alavieska,02/08/2004,2004,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,2,yksilöä,LUPAHALLIN,250,07/06/2005 09:44,250,2004,237,34,20040802085480
7122016,362883,258,Kalajoki-Alavieska,01/10/2003,2003,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,2,yksilöä,LUPAHALLIN,250,09/08/2004 09:09,250,2004,21,34,20040329093537
7122016,362883,258,Kalajoki-Alavieska,05/08/2005,2005,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,1,yksilöä,LUPAHALLIN,250,14/08/2006 13:10,250,2005,218,34,20050803075364
7122016,362883,258,Kalajoki-Alavieska,07/08/2003,2003,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,1,yksilöä,LUPAHALLIN,250,23/07/2004 10:02,250,2003,224,34,20030807103004
7122016,362883,258,Kalajoki-Alavieska,05/08/2005,2005,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,3,yksilöä,LUPAHALLIN,250,27/07/2006 12:18,250,2005,213,34,20050803075070
7122016,362883,258,Kalajoki-Alavieska,07/08/2003,2003,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,2,yksilöä,LUPAHALLIN,250,13/07/2004 09:06,250,2003,226,34,20030807104778
7122016,362883,258,Kalajoki-Alavieska,07/08/2003,2003,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,1,yksilöä,LUPAHALLIN,250,24/08/2004 09:38,250,2003,220,34,20030807101874
7122016,362883,258,Kalajoki-Alavieska,03/08/2007,2007,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,1,yksilöä,LUPAHALLIN,250,23/07/2008 06:57,250,2007,227,34,20070710094100
7122016,362883,258,Kalajoki-Alavieska,05/08/2005,2005,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,1,yksilöä,LUPAHALLIN,250,24/07/2006 12:34,250,2005,224,34,20050803081473
7122016,362883,258,Kalajoki-Alavieska,02/10/2001,2001,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,3,yksilöä,LUPAHALLIN,250,19/07/2002 10:55,250,2001,323,34,20011002121228
7122016,362883,258,Kalajoki-Alavieska,02/08/2004,2004,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,1,yksilöä,LUPAHALLIN,250,25/07/2005 05:39,250,2004,245,34,20040802091700
7122016,362883,258,Kalajoki-Alavieska,19/01/2001,2001,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,1,yksilöä,LUPAHALLIN,250,19/07/2002 10:56,250,2001,2,34,20010129134543
7122016,362883,258,Kalajoki-Alavieska,11/08/2006,2006,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,1,yksilöä,LUPAHALLIN,250,24/07/2007 12:24,250,2006,215,34,20060801125190
7122016,362883,258,Kalajoki-Alavieska,07/09/2000,2000,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,2,yksilöä,LUPAHALLIN,250,04/07/2002 08:57,250,2000,290,34,20000905125718
7122016,362883,258,Kalajoki-Alavieska,27/09/2002,2002,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,1,yksilöä,LUPAHALLIN,250,02/09/2003 08:02,250,2002,237,34,20020927134192
7122016,362883,258,Kalajoki-Alavieska,02/08/2004,2004,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,3,yksilöä,LUPAHALLIN,250,07/06/2005 09:44,250,2004,241,34,20040802086287
7122016,362883,258,Kalajoki-Alavieska,07/08/2002,2002,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,1,yksilöä,LUPAHALLIN,250,02/09/2003 08:02,250,2002,222,34,20020807132362
7200985,426856,259,Kempele-Oulunsalo,03/09/2003,2003,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,1,yksilöä,LUPAHALLIN,250,24/08/2004 09:38,250,2003,229,34,20030903111668
7200985,426856,259,Kempele-Oulunsalo,07/09/2000,2000,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,2,yksilöä,LUPAHALLIN,250,19/07/2002 10:56,250,2000,295,34,20000906072754
7200985,426856,259,Kempele-Oulunsalo,16/06/2000,2000,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,1,yksilöä,LUPAHALLIN,250,04/07/2002 08:56,250,2000,134,34,20000616104150
7200985,426856,259,Kempele-Oulunsalo,24/08/2004,2004,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,2,yksilöä,LUPAHALLIN,250,19/08/2005 08:14,250,2004,249,34,20040824104561
7157002,382874,274,Raahen seutu,04/08/2008,2008,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,2,yksilöä,LUPAHALLIN,250,07/08/2009 06:39,250,2008,219,34,20080804083513
7157002,382874,274,Raahen seutu,01/10/2003,2003,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,2,yksilöä,LUPAHALLIN,250,09/08/2004 09:09,250,2004,23,34,20040329096090
7157002,382874,274,Raahen seutu,21/10/2004,2004,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,1,yksilöä,LUPAHALLIN,250,25/07/2005 05:39,250,2005,15,34,20050419095144
7157002,382874,274,Raahen seutu,06/08/2009,2009,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,5,yksilöä,LUPAHALLIN,250,30/08/2010 09:31,250,2009,260,34,20090716085693
7157002,382874,274,Raahen seutu,07/08/2003,2003,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,2,yksilöä,LUPAHALLIN,250,24/08/2004 09:38,250,2003,227,34,20030807104917
7157002,382874,274,Raahen seutu,03/08/2007,2007,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,4,yksilöä,LUPAHALLIN,250,08/09/2008 12:21,250,2007,245,34,20070730082336
7157002,382874,274,Raahen seutu,05/08/2005,2005,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,4,yksilöä,LUPAHALLIN,250,14/08/2006 13:10,250,2005,215,34,20050803075214
7157002,382874,274,Raahen seutu,02/08/2004,2004,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,2,yksilöä,LUPAHALLIN,250,11/08/2005 07:06,250,2004,228,34,20040802084144
7157002,382874,274,Raahen seutu,18/10/2004,2004,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,2,yksilöä,LUPAHALLIN,250,25/07/2005 05:39,250,2004,251,34,20041018136124
7157002,382874,274,Raahen seutu,05/08/2005,2005,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,3,yksilöä,LUPAHALLIN,250,24/08/2006 10:25,250,2005,210,34,20050803073398
7157002,382874,274,Raahen seutu,06/08/2009,2009,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,21,yksilöä,LUPAHALLIN,250,30/08/2010 09:31,250,2009,262,34,20090716086519
7157002,382874,274,Raahen seutu,28/08/2004,2004,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,2,yksilöä,LUPAHALLIN,250,07/06/2005 09:44,250,2005,4,34,20050224066225
7157002,382874,274,Raahen seutu,05/08/2005,2005,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,5,yksilöä,LUPAHALLIN,250,24/07/2006 12:34,250,2005,208,34,20050803072524
7157002,382874,274,Raahen seutu,04/08/2008,2008,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,2,yksilöä,LUPAHALLIN,250,07/08/2009 06:39,250,2008,220,34,20080804086450
7157002,382874,274,Raahen seutu,27/09/2002,2002,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,1,yksilöä,LUPAHALLIN,250,02/09/2003 08:02,250,2002,230,34,20020927125958
7162000,419859,276,Siikajokilaakso,16/06/2000,2000,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,1,yksilöä,LUPAHALLIN,250,04/07/2002 08:56,250,2000,129,34,20000616073233
7109021,341891,305,Himanka,21/08/2000,2000,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,10,yksilöä,LUPAHALLIN,300,03/06/2003 11:11,300,2000,72,34,20000821123760
7105191,342503,305,Himanka,09/09/2008,2008,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,32,yksilöä,LUPAHALLIN,300,18/08/2009 12:50,300,2008,205,34,20080909084835
7109021,341891,305,Himanka,21/08/2001,2001,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,15,yksilöä,LUPAHALLIN,300,10/10/2002 14:49,300,2001,156,34,20010817120575
7105191,342503,305,Himanka,10/08/2005,2005,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,25,yksilöä,LUPAHALLIN,300,15/09/2006 12:13,300,2005,173,34,20050808095918
7105191,342503,305,Himanka,31/08/2009,2009,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,30,yksilöä,LUPAHALLIN,300,08/07/2010 08:51,300,2009,211,34,20090831094629
7105191,342503,305,Himanka,30/08/2004,2004,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,25,yksilöä,LUPAHALLIN,300,10/08/2005 09:19,300,2004,169,34,20040726095822
7101024,329896,324,Lohtaja,02/09/2002,2002,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,12,yksilöä,LUPAHALLIN,300,13/07/2005 12:20,300,2002,167,34,20020729105544
7101024,329896,324,Lohtaja,05/08/2003,2003,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,25,yksilöä,LUPAHALLIN,300,30/08/2004 10:41,300,2003,174,34,20030805095163
7064039,319901,501,Kokkolan seutu,25/09/2002,2002,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,5,yksilöä,LUPAHALLIN,500,27/06/2003 09:39,500,2003,10,34,20030218101920
7064039,319901,501,Kokkolan seutu,06/08/2009,2009,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,26,yksilöä,LUPAHALLIN,500,09/07/2010 12:27,500,2009,70,34,20090731091225
7064039,319901,501,Kokkolan seutu,01/09/2004,2004,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,15,yksilöä,LUPAHALLIN,500,15/08/2005 09:27,500,2004,57,34,20040728084257
7064039,319901,501,Kokkolan seutu,07/09/2005,2005,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,20,yksilöä,LUPAHALLIN,500,18/09/2006 10:54,500,2005,57,34,20050726126156
7064039,319901,501,Kokkolan seutu,05/09/2006,2006,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,9,yksilöä,LUPAHALLIN,500,08/08/2007 10:10,500,2006,60,34,20060725086640
7064039,319901,501,Kokkolan seutu,01/08/2008,2008,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,20,yksilöä,LUPAHALLIN,500,10/07/2009 12:44,500,2008,63,34,20080731142407
7064039,319901,501,Kokkolan seutu,05/09/2007,2007,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,5,yksilöä,LUPAHALLIN,500,04/08/2008 14:52,500,2007,60,34,20070725085524
7064039,319901,501,Kokkolan seutu,31/08/2003,2003,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,10,yksilöä,LUPAHALLIN,500,17/08/2004 10:32,500,2004,2,34,20040227081229
7064039,319901,501,Kokkolan seutu,01/06/2012,2012,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,4,yksilöä,LUPAHALLIN,500,09/08/2013 09:20,500,2012,75,34,20020826143237
7065038,289913,502,Pietarsaaren seutu,01/09/2004,2004,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,15,yksilöä,LUPAHALLIN,500,10/08/2005 09:28,500,2004,58,34,20040728084337
7065038,289913,502,Pietarsaaren seutu,05/09/2007,2007,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,9,yksilöä,LUPAHALLIN,500,04/08/2008 14:52,500,2007,61,34,20070725095118
7065038,289913,502,Pietarsaaren seutu,01/08/2008,2008,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,20,yksilöä,LUPAHALLIN,500,10/07/2009 12:44,500,2008,64,34,20080731142959
7065038,289913,502,Pietarsaaren seutu,31/08/2003,2003,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,10,yksilöä,LUPAHALLIN,500,17/08/2004 10:32,500,2004,3,34,20040227082381
7065038,289913,502,Pietarsaaren seutu,06/08/2009,2009,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,26,yksilöä,LUPAHALLIN,500,09/07/2010 12:27,500,2009,71,34,20090731091653
7065038,289913,502,Pietarsaaren seutu,05/09/2006,2006,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,6,yksilöä,LUPAHALLIN,500,08/08/2007 10:10,500,2006,61,34,20060725092038
7065038,289913,502,Pietarsaaren seutu,13/09/2002,2002,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,5,yksilöä,LUPAHALLIN,500,04/06/2003 10:22,500,2003,2,34,20030117094518
7065038,289913,502,Pietarsaaren seutu,07/09/2005,2005,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,20,yksilöä,LUPAHALLIN,500,18/09/2006 10:54,500,2005,58,34,20050726126254
7065038,289913,502,Pietarsaaren seutu,02/09/2001,2001,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,1,yksilöä,LUPAHALLIN,500,12/02/2003 10:56,500,2002,11,34,20020827135631
7065038,289913,502,Pietarsaaren seutu,01/06/2012,2012,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,4,yksilöä,LUPAHALLIN,500,17/07/2013 08:20,500,2012,76,34,20010723100916
7049045,274919,503,Uudenkaarlepyyn seutu,02/09/2001,2001,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,1,yksilöä,LUPAHALLIN,500,12/02/2003 10:56,500,2002,24,34,20020827122783
7049045,274919,503,Uudenkaarlepyyn seutu,06/08/2009,2009,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,23,yksilöä,LUPAHALLIN,500,30/07/2010 14:42,500,2009,72,34,20090731091581
7049045,274919,503,Uudenkaarlepyyn seutu,28/08/2001,2001,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,1,yksilöä,LUPAHALLIN,500,18/12/2002 14:41,500,2001,35,34,20010724101095
7049045,274919,503,Uudenkaarlepyyn seutu,01/06/2012,2012,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,6,yksilöä,LUPAHALLIN,500,15/07/2013 08:20,500,2012,77,34,
7049045,274919,503,Uudenkaarlepyyn seutu,28/08/2001,2001,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,1,yksilöä,LUPAHALLIN,500,18/12/2002 14:41,500,2001,36,34,20010724101770
7049045,274919,503,Uudenkaarlepyyn seutu,07/09/2005,2005,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,17,yksilöä,LUPAHALLIN,500,18/09/2006 10:54,500,2005,59,34,20050726130807
7049045,274919,503,Uudenkaarlepyyn seutu,13/09/2002,2002,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,5,yksilöä,LUPAHALLIN,500,04/06/2003 10:22,500,2003,5,34,20030122100939
7049045,274919,503,Uudenkaarlepyyn seutu,01/09/2004,2004,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,8,yksilöä,LUPAHALLIN,500,15/08/2005 09:27,500,2004,59,34,20040728084523
7049045,274919,503,Uudenkaarlepyyn seutu,05/09/2007,2007,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,8,yksilöä,LUPAHALLIN,500,04/08/2008 14:52,500,2007,62,34,20070725096256
7049045,274919,503,Uudenkaarlepyyn seutu,05/09/2006,2006,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,8,yksilöä,LUPAHALLIN,500,08/08/2007 10:10,500,2006,62,34,20060725095329
7049045,274919,503,Uudenkaarlepyyn seutu,18/01/2002,2002,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,1,yksilöä,LUPAHALLIN,500,10/03/2003 12:00,500,2002,123,34,20020826143974
7049045,274919,503,Uudenkaarlepyyn seutu,02/09/2001,2001,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,1,yksilöä,LUPAHALLIN,500,12/02/2003 10:56,500,2002,54,34,20020826163850
7049045,274919,503,Uudenkaarlepyyn seutu,01/08/2008,2008,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,14,yksilöä,LUPAHALLIN,500,10/08/2009 11:51,500,2008,65,34,20080731143168
7049045,274919,503,Uudenkaarlepyyn seutu,28/08/2001,2001,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,1,yksilöä,LUPAHALLIN,500,18/12/2002 14:41,500,2001,44,34,20010724104999
7049045,274919,503,Uudenkaarlepyyn seutu,31/08/2003,2003,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,10,yksilöä,LUPAHALLIN,500,17/08/2004 10:32,500,2004,4,34,20040227083329
7015058,261924,504,Vöyrin seutu,01/09/2004,2004,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,6,yksilöä,LUPAHALLIN,500,15/08/2005 09:27,500,2004,60,34,20040728084400
7015058,261924,504,Vöyrin seutu,01/08/2008,2008,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,6,yksilöä,LUPAHALLIN,500,10/08/2009 11:51,500,2008,66,34,20080731143390
7015058,261924,504,Vöyrin seutu,07/09/2005,2005,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,6,yksilöä,LUPAHALLIN,500,18/09/2006 10:54,500,2005,60,34,20050726130785
7015058,261924,504,Vöyrin seutu,30/09/2003,2003,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,2,yksilöä,LUPAHALLIN,500,13/01/2004 10:02,500,2003,60,34,20030722093803
7015058,261924,504,Vöyrin seutu,28/08/2001,2001,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,1,yksilöä,LUPAHALLIN,500,18/12/2002 14:41,500,2001,10,34,20010724071950
7015058,261924,504,Vöyrin seutu,28/08/2001,2001,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,1,yksilöä,LUPAHALLIN,500,18/12/2002 14:41,500,2001,22,34,20010724082126
7015058,261924,504,Vöyrin seutu,05/09/2007,2007,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,4,yksilöä,LUPAHALLIN,500,04/08/2008 14:52,500,2007,63,34,20070725104608
7015058,261924,504,Vöyrin seutu,06/08/2009,2009,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,21,yksilöä,LUPAHALLIN,500,09/07/2010 12:27,500,2009,73,34,20090731091722
7015058,261924,504,Vöyrin seutu,19/01/2002,2002,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,3,yksilöä,LUPAHALLIN,500,10/03/2003 12:00,500,2002,127,34,20020826145103
7015058,261924,504,Vöyrin seutu,31/08/2003,2003,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,6,yksilöä,LUPAHALLIN,500,17/08/2004 10:32,500,2004,5,34,20040227083411
7015058,261924,504,Vöyrin seutu,28/08/2001,2001,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,1,yksilöä,LUPAHALLIN,500,18/12/2002 14:41,500,2001,43,34,20010724103874
7015058,261924,504,Vöyrin seutu,01/06/2012,2012,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,1,yksilöä,LUPAHALLIN,500,17/07/2013 08:20,500,2012,78,34,20060725085604
7015058,261924,504,Vöyrin seutu,13/09/2002,2002,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,8,yksilöä,LUPAHALLIN,500,22/12/2003 13:26,500,2003,7,34,20030211123646
7015058,261924,504,Vöyrin seutu,28/08/2001,2001,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,1,yksilöä,LUPAHALLIN,500,18/12/2002 14:41,500,2001,17,34,20010724076544
7015058,261924,504,Vöyrin seutu,02/09/2001,2001,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,1,yksilöä,LUPAHALLIN,500,12/02/2003 10:56,500,2002,12,34,20020827135602
7015058,261924,504,Vöyrin seutu,28/08/2001,2001,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,1,yksilöä,LUPAHALLIN,500,18/12/2002 14:41,500,2001,26,34,20010724094389
